url,image_url,width,height,aspect_ratio,status
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/hindari-jenis-makanan-ini-saat-hamil,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__5808__banner-detail-mobile/makanan-yang-harus-dihindari-ketika-hamil.webp,488,325,1.5,OK
https://www.nutriclub.co.id/artikel/imunitas/trimester-1/imunisasi-untuk-ibu-di-masa-kehamilan,https://www.nutriclub.co.id/articles/image/image-thumb__173__banner-detail-mobile/imunisasi-untuk-ibu-di-masa-kehamilan_small.webp,220,214,1.03,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/informasi-penting-mengenai-kehamilan-kembar,https://www.nutriclub.co.id/articles/image/image-thumb__461__banner-detail-mobile/informasi-penting-mengenai-kehamilan-kembar_small.webp,220,214,1.03,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/informasi-seputar-hasil-usg,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2195__banner-detail-mobile/informasi-seputar-hasil-usg_s.webp,334,325,1.03,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/jahe-sahabat-ibu-hamil-di-kala-mual,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1912__banner-detail-mobile/jahe-sahabat-ibu-hamil-di-kala-mual_s.webp,220,214,1.03,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/jarak-antar-kehamilan-terlalu-dekat,https://www.nutriclub.co.id/articles/image/image-thumb__401__banner-detail-mobile/jarak-antar-kehamilan-terlalu-dekat_small.webp,240,190,1.26,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/jatuh-sakit-saat-hamil,https://www.nutriclub.co.id/articles/image/image-thumb__335__banner-detail-mobile/jatuh-sakit-saat-hamil_small.webp,240,190,1.26,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/jika-ibu-hamil-harus-bed-rest,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1919__banner-detail-mobile/jika-ibu-hamil-harus-bed-rest_s.webp,334,325,1.03,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/kalkulator-kehamilan,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__6493__banner-detail-mobile/kalkulator-kehamilan-mobile.webp,240,190,1.26,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/kalkulator-masa-subur,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__5820__banner-detail-mobile/masalah-kehamilan.webp,488,325,1.5,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/kapan-waktu-terbaik-untuk-pembuahan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2180__banner-detail-mobile/kapan-waktu-terbaik-untuk-pembuahan_s.webp,334,325,1.03,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/keguguran-pada-ibu-hamil,https://www.nutriclub.co.id/articles/image/image-thumb__395__banner-detail-mobile/keguguran-pada-ibu-hamil_small.webp,240,190,1.26,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/kehamilan-di-atas-usia-35-tahun,https://www.nutriclub.co.id/articles/image/image-thumb__383__banner-detail-mobile/kehamilan-di-atas-usia-35-tahun_small.webp,240,190,1.26,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/kehamilan-resiko-tinggi,https://www.nutriclub.co.id/articles/image/image-thumb__452__banner-detail-mobile/kehamilan-resiko-tinggi_small.webp,220,214,1.03,OK
